order_id,order_date,year,month,month_name,day_of_week,quarter,user_id,name,city,membership,restaurant_id,restaurant_name,cuisine,rating,total_amount
3732,2023-11-20,2023,11,November,Monday,4,1443,User_1443,Bangalore,Regular,40,Restaurant_40,Indian,4.6,963.87
3733,2023-08-04,2023,8,August,Friday,3,2308,User_2308,Chennai,Regular,249,Restaurant_249,Italian,4.7,914.13
3734,2023-02-22,2023,2,February,Wednesday,1,2181,User_2181,Hyderabad,Regular,247,Restaurant_247,Mexican,3.2,942.55
3735,2023-06-02,2023,6,June,Friday,2,2449,User_2449,Pune,Gold,152,Restaurant_152,Indian,4.8,1009.59
3736,2023-02-28,2023,2,February,Tuesday,1,1415,User_1415,Bangalore,Regular,475,Restaurant_475,Italian,4.9,1253.43
3737,2023-10-11,2023,10,October,Wednesday,4,1228,User_1228,Bangalore,Regular,487,Restaurant_487,Chinese,4.8,1121.02
3738,2023-09-21,2023,9,September,Thursday,3,190,User_190,Bangalore,Gold,215,Restaurant_215,Mexican,4.4,396.37
3739,2023-07-21,2023,7,July,Friday,3,1970,User_1970,Bangalore,Regular,69,Restaurant_69,Chinese,4.9,823.39
3740,2023-06-24,2023,6,June,Saturday,2,1312,User_1312,Hyderabad,Regular,67,Restaurant_67,Mexican,4.1,1291.24
3741,2023-06-13,2023,6,June,Tuesday,2,2398,User_2398,Bangalore,Gold,363,Restaurant_363,Italian,4.9,268.23
3742,2023-07-27,2023,7,July,Thursday,3,2587,User_2587,Bangalore,Gold,490,Restaurant_490,Italian,3.7,1229.06
3743,2023-02-14,2023,2,February,Tuesday,1,1837,User_1837,Pune,Gold,298,Restaurant_298,Mexican,5.0,1186.44
3744,2023-08-15,2023,8,August,Tuesday,3,2211,User_2211,Pune,Regular,207,Restaurant_207,Italian,3.3,1266.58
3745,2023-03-05,2023,3,March,Sunday,1,576,User_576,Pune,Gold,271,Restaurant_271,Chinese,3.8,164.83
3746,2023-10-25,2023,10,October,Wednesday,4,2344,User_2344,Hyderabad,Regular,393,Restaurant_393,Italian,4.1,1468.7
3747,2023-09-06,2023,9,September,Wednesday,3,2220,User_2220,Bangalore,Regular,257,Restaurant_257,Italian,3.4,445.35
3748,2023-09-29,2023,9,September,Friday,3,2502,User_2502,Bangalore,Regular,205,Restaurant_205,Italian,4.2,1291.21
3749,2023-09-28,2023,9,September,Thursday,3,1337,User_1337,Bangalore,Regular,339,Restaurant_339,Indian,3.1,1180.78
3750,2023-01-14,2023,1,January,Saturday,1,1752,User_1752,Pune,Regular,323,Restaurant_323,Mexican,4.6,235.03
3751,2023-08-06,2023,8,August,Sunday,3,1742,User_1742,Hyderabad,Gold,328,Restaurant_328,Mexican,4.6,560.57
3752,2023-03-26,2023,3,March,Sunday,1,953,User_953,Bangalore,Gold,74,Restaurant_74,Chinese,4.3,1330.67
3753,2023-06-08,2023,6,June,Thursday,2,2725,User_2725,Bangalore,Gold,277,Restaurant_277,Mexican,3.3,727.48
3754,2023-02-16,2023,2,February,Thursday,1,1824,User_1824,Bangalore,Regular,323,Restaurant_323,Mexican,4.6,876.77
3755,2023-03-01,2023,3,March,Wednesday,1,877,User_877,Pune,Gold,486,Restaurant_486,Italian,4.1,998.39
3756,2023-08-15,2023,8,August,Tuesday,3,975,User_975,Pune,Regular,58,Restaurant_58,Indian,4.4,577.58
3757,2023-07-05,2023,7,July,Wednesday,3,737,User_737,Bangalore,Gold,215,Restaurant_215,Mexican,4.4,664.25
3758,2023-10-01,2023,10,October,Sunday,4,1649,User_1649,Chennai,Gold,57,Restaurant_57,Mexican,4.4,1201.63
3759,2023-06-06,2023,6,June,Tuesday,2,269,User_269,Bangalore,Gold,268,Restaurant_268,Indian,3.8,931.56
3760,2023-01-03,2023,1,January,Tuesday,1,2457,User_2457,Chennai,Gold,45,Restaurant_45,Mexican,3.0,156.48
3761,2023-02-06,2023,2,February,Monday,1,1675,User_1675,Hyderabad,Regular,86,Restaurant_86,Indian,4.2,1128.5
3762,2023-07-17,2023,7,July,Monday,3,2160,User_2160,Chennai,Regular,247,Restaurant_247,Mexican,3.2,853.92
3763,2023-02-17,2023,2,February,Friday,1,2335,User_2335,Hyderabad,Gold,25,Restaurant_25,Chinese,3.7,1129.06
3764,2023-01-14,2023,1,January,Saturday,1,514,User_514,Bangalore,Gold,437,Restaurant_437,Indian,3.3,1033.94
3765,2023-06-26,2023,6,June,Monday,2,752,User_752,Hyderabad,Gold,221,Restaurant_221,Chinese,3.7,1311.69
3766,2023-04-20,2023,4,April,Thursday,2,2529,User_2529,Bangalore,Regular,358,Restaurant_358,Indian,5.0,1458.21
3767,2023-03-31,2023,3,March,Friday,1,353,User_353,Chennai,Regular,497,Restaurant_497,Mexican,4.4,256.19
3768,2023-11-12,2023,11,November,Sunday,4,2135,User_2135,Chennai,Gold,269,Restaurant_269,Indian,3.5,159.95
3769,2023-12-20,2023,12,December,Wednesday,4,500,User_500,Chennai,Regular,201,Restaurant_201,Mexican,3.4,1394.82
3770,2023-12-26,2023,12,December,Tuesday,4,2438,User_2438,Pune,Gold,303,Restaurant_303,Mexican,3.2,173.51
3771,2023-02-19,2023,2,February,Sunday,1,2237,User_2237,Chennai,Gold,333,Restaurant_333,Chinese,3.1,137.95
3772,2023-05-22,2023,5,May,Monday,2,479,User_479,Chennai,Regular,371,Restaurant_371,Chinese,3.1,481.58
3773,2023-11-09,2023,11,November,Thursday,4,1607,User_1607,Bangalore,Regular,292,Restaurant_292,Mexican,4.0,432.63
3774,2023-11-23,2023,11,November,Thursday,4,41,User_41,Bangalore,Regular,305,Restaurant_305,Indian,4.6,554.71
3775,2023-01-25,2023,1,January,Wednesday,1,121,User_121,Pune,Regular,98,Restaurant_98,Indian,4.0,1043.73
3776,2023-09-08,2023,9,September,Friday,3,2768,User_2768,Chennai,Regular,235,Restaurant_235,Italian,4.5,331.15
3777,2023-10-21,2023,10,October,Saturday,4,2715,User_2715,Bangalore,Gold,394,Restaurant_394,Mexican,3.5,338.7
3778,2023-07-08,2023,7,July,Saturday,3,1883,User_1883,Chennai,Gold,114,Restaurant_114,Indian,3.9,180.18
3779,2023-04-06,2023,4,April,Thursday,2,2502,User_2502,Bangalore,Regular,365,Restaurant_365,Italian,3.6,1227.7
3780,2023-03-23,2023,3,March,Thursday,1,2656,User_2656,Bangalore,Gold,83,Restaurant_83,Chinese,3.5,259.31
3781,2023-03-17,2023,3,March,Friday,1,972,User_972,Hyderabad,Regular,254,Restaurant_254,Indian,4.7,761.22
3782,2023-06-07,2023,6,June,Wednesday,2,2489,User_2489,Hyderabad,Regular,219,Restaurant_219,Mexican,4.6,1376.22
3783,2023-02-12,2023,2,February,Sunday,1,1149,User_1149,Chennai,Gold,190,Restaurant_190,Chinese,3.1,1365.77
3784,2023-08-30,2023,8,August,Wednesday,3,725,User_725,Bangalore,Gold,271,Restaurant_271,Chinese,3.8,331.75
3785,2023-08-22,2023,8,August,Tuesday,3,923,User_923,Chennai,Gold,399,Restaurant_399,Chinese,3.2,1351.55
3786,2023-11-07,2023,11,November,Tuesday,4,2715,User_2715,Bangalore,Gold,172,Restaurant_172,Italian,3.9,1002.47
3787,2023-09-23,2023,9,September,Saturday,3,1616,User_1616,Hyderabad,Gold,391,Restaurant_391,Indian,3.3,601.02
3788,2023-10-13,2023,10,October,Friday,4,1821,User_1821,Hyderabad,Regular,445,Restaurant_445,Indian,4.3,1377.38
3789,2023-06-27,2023,6,June,Tuesday,2,1778,User_1778,Pune,Gold,207,Restaurant_207,Italian,3.3,288.14
3790,2023-11-12,2023,11,November,Sunday,4,125,User_125,Bangalore,Regular,308,Restaurant_308,Italian,4.3,1211.03
3791,2023-10-03,2023,10,October,Tuesday,4,36,User_36,Bangalore,Gold,487,Restaurant_487,Chinese,4.8,196.56
3792,2023-02-06,2023,2,February,Monday,1,816,User_816,Chennai,Regular,206,Restaurant_206,Mexican,3.2,126.35
3793,2023-11-05,2023,11,November,Sunday,4,76,User_76,Pune,Regular,443,Restaurant_443,Mexican,3.4,979.62
3794,2023-05-01,2023,5,May,Monday,2,2238,User_2238,Chennai,Gold,300,Restaurant_300,Italian,4.1,1463.84
3795,2023-06-25,2023,6,June,Sunday,2,1492,User_1492,Bangalore,Regular,434,Restaurant_434,Italian,4.7,768.57
3796,2023-03-26,2023,3,March,Sunday,1,2132,User_2132,Bangalore,Gold,218,Restaurant_218,Indian,4.1,542.45
3797,2023-05-05,2023,5,May,Friday,2,789,User_789,Pune,Regular,99,Restaurant_99,Italian,4.0,348.86
3798,2023-03-18,2023,3,March,Saturday,1,701,User_701,Hyderabad,Regular,74,Restaurant_74,Chinese,4.3,1114.31
3799,2023-07-12,2023,7,July,Wednesday,3,150,User_150,Chennai,Regular,352,Restaurant_352,Italian,4.7,928.07
3800,2023-07-14,2023,7,July,Friday,3,1262,User_1262,Pune,Gold,130,Restaurant_130,Indian,4.6,454.75
3801,2023-01-12,2023,1,January,Thursday,1,1895,User_1895,Chennai,Regular,48,Restaurant_48,Mexican,3.8,739.77
3802,2023-12-12,2023,12,December,Tuesday,4,2917,User_2917,Bangalore,Gold,385,Restaurant_385,Chinese,4.4,345.76
3803,2023-12-24,2023,12,December,Sunday,4,1455,User_1455,Hyderabad,Gold,247,Restaurant_247,Mexican,3.2,873.89
3804,2023-04-11,2023,4,April,Tuesday,2,814,User_814,Hyderabad,Regular,337,Restaurant_337,Mexican,4.5,1126.69
3805,2023-11-18,2023,11,November,Saturday,4,693,User_693,Bangalore,Regular,69,Restaurant_69,Chinese,4.9,761.1
3806,2023-08-13,2023,8,August,Sunday,3,88,User_88,Pune,Gold,55,Restaurant_55,Indian,3.5,690.3
3807,2023-08-30,2023,8,August,Wednesday,3,1020,User_1020,Hyderabad,Regular,224,Restaurant_224,Chinese,4.8,144.29
3808,2023-07-08,2023,7,July,Saturday,3,1317,User_1317,Pune,Regular,231,Restaurant_231,Indian,4.1,781.17
3809,2023-02-01,2023,2,February,Wednesday,1,2104,User_2104,Bangalore,Gold,320,Restaurant_320,Italian,4.1,156.86
3810,2023-08-12,2023,8,August,Saturday,3,1818,User_1818,Chennai,Gold,92,Restaurant_92,Mexican,4.9,736.68
3811,2023-03-05,2023,3,March,Sunday,1,2915,User_2915,Chennai,Gold,204,Restaurant_204,Mexican,4.7,1451.05
3812,2023-03-05,2023,3,March,Sunday,1,1055,User_1055,Bangalore,Regular,335,Restaurant_335,Italian,3.9,514.77
3813,2023-04-12,2023,4,April,Wednesday,2,663,User_663,Hyderabad,Regular,191,Restaurant_191,Indian,4.0,1344.36
3814,2023-06-19,2023,6,June,Monday,2,1513,User_1513,Pune,Gold,189,Restaurant_189,Indian,4.8,1494.34
3815,2023-11-17,2023,11,November,Friday,4,2295,User_2295,Bangalore,Regular,142,Restaurant_142,Indian,4.6,452.82
3816,2023-09-11,2023,9,September,Monday,3,487,User_487,Hyderabad,Regular,379,Restaurant_379,Mexican,4.1,179.55
3817,2023-06-25,2023,6,June,Sunday,2,2640,User_2640,Bangalore,Gold,425,Restaurant_425,Chinese,4.2,951.24
3818,2023-12-04,2023,12,December,Monday,4,43,User_43,Bangalore,Regular,427,Restaurant_427,Indian,3.6,100.43
3819,2023-03-08,2023,3,March,Wednesday,1,2434,User_2434,Hyderabad,Regular,241,Restaurant_241,Chinese,3.9,202.45
3820,2023-07-18,2023,7,July,Tuesday,3,1699,User_1699,Chennai,Regular,437,Restaurant_437,Indian,3.3,1422.85
3821,2023-05-12,2023,5,May,Friday,2,972,User_972,Hyderabad,Regular,388,Restaurant_388,Indian,3.9,1400.62
3822,2023-10-02,2023,10,October,Monday,4,865,User_865,Bangalore,Regular,487,Restaurant_487,Chinese,4.8,319.61
3823,2023-10-05,2023,10,October,Thursday,4,934,User_934,Bangalore,Regular,201,Restaurant_201,Mexican,3.4,182.49
3824,2023-12-26,2023,12,December,Tuesday,4,197,User_197,Hyderabad,Gold,467,Restaurant_467,Italian,3.3,822.55
3825,2023-08-12,2023,8,August,Saturday,3,324,User_324,Bangalore,Regular,436,Restaurant_436,Mexican,4.6,501.43
3826,2023-07-30,2023,7,July,Sunday,3,12,User_12,Pune,Regular,421,Restaurant_421,Indian,3.0,153.42
3827,2023-11-07,2023,11,November,Tuesday,4,1182,User_1182,Hyderabad,Regular,383,Restaurant_383,Indian,3.1,1223.23
3828,2023-09-26,2023,9,September,Tuesday,3,377,User_377,Bangalore,Gold,224,Restaurant_224,Chinese,4.8,1388.01
3829,2023-09-21,2023,9,September,Thursday,3,2438,User_2438,Pune,Gold,23,Restaurant_23,Chinese,3.8,614.65
3830,2023-07-12,2023,7,July,Wednesday,3,975,User_975,Pune,Regular,229,Restaurant_229,Italian,3.8,1374.57
3831,2023-08-18,2023,8,August,Friday,3,2030,User_2030,Chennai,Gold,387,Restaurant_387,Mexican,3.8,1289.25
3832,2023-02-07,2023,2,February,Tuesday,1,2747,User_2747,Chennai,Regular,486,Restaurant_486,Italian,4.1,138.23
3833,2023-01-21,2023,1,January,Saturday,1,424,User_424,Bangalore,Gold,312,Restaurant_312,Chinese,3.1,709.39
3834,2023-07-02,2023,7,July,Sunday,3,207,User_207,Bangalore,Gold,311,Restaurant_311,Italian,4.7,678.54
3835,2023-09-04,2023,9,September,Monday,3,1262,User_1262,Pune,Gold,52,Restaurant_52,Mexican,4.9,1369.14
3836,2023-07-08,2023,7,July,Saturday,3,214,User_214,Bangalore,Regular,362,Restaurant_362,Indian,4.1,467.39
3837,2023-07-23,2023,7,July,Sunday,3,319,User_319,Bangalore,Gold,472,Restaurant_472,Chinese,4.3,669.38
3838,2023-12-25,2023,12,December,Monday,4,2795,User_2795,Pune,Regular,57,Restaurant_57,Mexican,4.4,1380.63
3839,2023-09-18,2023,9,September,Monday,3,2774,User_2774,Bangalore,Gold,127,Restaurant_127,Chinese,5.0,765.15
3840,2023-04-26,2023,4,April,Wednesday,2,1275,User_1275,Chennai,Gold,208,Restaurant_208,Mexican,4.7,1342.37
3841,2023-01-23,2023,1,January,Monday,1,769,User_769,Hyderabad,Regular,293,Restaurant_293,Italian,3.0,613.48
3842,2023-04-04,2023,4,April,Tuesday,2,2434,User_2434,Hyderabad,Regular,121,Restaurant_121,Indian,4.1,1378.58
3843,2023-06-16,2023,6,June,Friday,2,122,User_122,Pune,Gold,70,Restaurant_70,Chinese,4.7,130.97
3844,2023-06-09,2023,6,June,Friday,2,320,User_320,Hyderabad,Gold,385,Restaurant_385,Chinese,4.4,815.72
3845,2023-12-11,2023,12,December,Monday,4,789,User_789,Pune,Regular,444,Restaurant_444,Chinese,4.7,407.42
3846,2023-07-16,2023,7,July,Sunday,3,1082,User_1082,Hyderabad,Regular,288,Restaurant_288,Mexican,4.4,1367.9
3847,2023-10-08,2023,10,October,Sunday,4,2852,User_2852,Pune,Regular,143,Restaurant_143,Chinese,4.0,520.06
3848,2023-03-05,2023,3,March,Sunday,1,2015,User_2015,Chennai,Gold,350,Restaurant_350,Mexican,3.2,814.97
3849,2023-08-04,2023,8,August,Friday,3,2215,User_2215,Pune,Gold,469,Restaurant_469,Italian,3.3,752.65
3850,2023-01-20,2023,1,January,Friday,1,230,User_230,Pune,Gold,500,Restaurant_500,Chinese,3.2,622.51
3851,2023-05-20,2023,5,May,Saturday,2,383,User_383,Hyderabad,Regular,142,Restaurant_142,Indian,4.6,303.16
3852,2023-10-01,2023,10,October,Sunday,4,2591,User_2591,Pune,Regular,484,Restaurant_484,Mexican,4.2,687.78
3853,2023-05-29,2023,5,May,Monday,2,2235,User_2235,Chennai,Gold,424,Restaurant_424,Indian,4.7,905.94
3854,2023-02-28,2023,2,February,Tuesday,1,1889,User_1889,Pune,Regular,347,Restaurant_347,Chinese,4.8,235.09
3855,2023-06-16,2023,6,June,Friday,2,2465,User_2465,Hyderabad,Gold,25,Restaurant_25,Chinese,3.7,712.13
3856,2023-03-02,2023,3,March,Thursday,1,2391,User_2391,Hyderabad,Regular,146,Restaurant_146,Indian,4.8,780.16
3857,2023-08-30,2023,8,August,Wednesday,3,1972,User_1972,Bangalore,Gold,474,Restaurant_474,Mexican,3.5,851.29
3858,2023-09-06,2023,9,September,Wednesday,3,539,User_539,Chennai,Gold,144,Restaurant_144,Chinese,4.5,424.48
3859,2023-03-07,2023,3,March,Tuesday,1,1651,User_1651,Chennai,Gold,316,Restaurant_316,Chinese,4.8,181.37
3860,2023-07-01,2023,7,July,Saturday,3,1770,User_1770,Chennai,Gold,371,Restaurant_371,Chinese,3.1,1289.89
3861,2023-08-20,2023,8,August,Sunday,3,2598,User_2598,Hyderabad,Regular,346,Restaurant_346,Indian,4.5,959.15
3862,2023-04-19,2023,4,April,Wednesday,2,307,User_307,Bangalore,Regular,220,Restaurant_220,Mexican,3.2,1484.13
3863,2023-06-23,2023,6,June,Friday,2,1897,User_1897,Chennai,Gold,305,Restaurant_305,Indian,4.6,1417.22
3864,2023-03-10,2023,3,March,Friday,1,1583,User_1583,Hyderabad,Gold,324,Restaurant_324,Mexican,4.5,1310.54
3865,2023-04-22,2023,4,April,Saturday,2,2813,User_2813,Chennai,Gold,88,Restaurant_88,Indian,4.8,739.75
3866,2023-04-19,2023,4,April,Wednesday,2,2946,User_2946,Chennai,Gold,33,Restaurant_33,Italian,4.2,761.03
3867,2023-02-01,2023,2,February,Wednesday,1,85,User_85,Pune,Gold,186,Restaurant_186,Indian,4.3,446.21
3868,2023-03-11,2023,3,March,Saturday,1,2588,User_2588,Hyderabad,Regular,331,Restaurant_331,Mexican,3.4,815.5
3869,2023-05-29,2023,5,May,Monday,2,2723,User_2723,Chennai,Regular,388,Restaurant_388,Indian,3.9,621.98
3870,2023-07-18,2023,7,July,Tuesday,3,344,User_344,Chennai,Gold,43,Restaurant_43,Chinese,4.9,421.65
3871,2023-10-07,2023,10,October,Saturday,4,2736,User_2736,Chennai,Gold,162,Restaurant_162,Italian,3.3,652.94
3872,2023-08-14,2023,8,August,Monday,3,1079,User_1079,Bangalore,Gold,337,Restaurant_337,Mexican,4.5,533.43
3873,2023-08-21,2023,8,August,Monday,3,150,User_150,Chennai,Regular,129,Restaurant_129,Indian,4.1,966.21
3874,2023-03-26,2023,3,March,Sunday,1,2417,User_2417,Chennai,Regular,417,Restaurant_417,Mexican,3.0,544.76
3875,2023-11-05,2023,11,November,Sunday,4,2068,User_2068,Bangalore,Regular,470,Restaurant_470,Italian,3.6,900.16
3876,2023-11-07,2023,11,November,Tuesday,4,956,User_956,Chennai,Gold,146,Restaurant_146,Indian,4.8,381.77
3877,2023-04-12,2023,4,April,Wednesday,2,462,User_462,Chennai,Gold,132,Restaurant_132,Indian,3.7,307.15
3878,2023-08-26,2023,8,August,Saturday,3,1552,User_1552,Hyderabad,Gold,418,Restaurant_418,Chinese,3.3,1476.75
3879,2023-01-18,2023,1,January,Wednesday,1,1293,User_1293,Hyderabad,Gold,371,Restaurant_371,Chinese,3.1,571.63
3880,2023-11-02,2023,11,November,Thursday,4,2440,User_2440,Pune,Regular,391,Restaurant_391,Indian,3.3,1159.19
3881,2023-08-24,2023,8,August,Thursday,3,179,User_179,Bangalore,Regular,32,Restaurant_32,Italian,3.2,1217.13
3882,2023-10-07,2023,10,October,Saturday,4,1213,User_1213,Pune,Regular,157,Restaurant_157,Italian,4.5,1324.32
3883,2023-09-06,2023,9,September,Wednesday,3,272,User_272,Pune,Regular,212,Restaurant_212,Indian,3.2,1355.92
3884,2023-03-18,2023,3,March,Saturday,1,2460,User_2460,Pune,Gold,25,Restaurant_25,Chinese,3.7,241.57
3885,2023-09-03,2023,9,September,Sunday,3,1796,User_1796,Chennai,Regular,86,Restaurant_86,Indian,4.2,156.98
3886,2023-05-03,2023,5,May,Wednesday,2,759,User_759,Chennai,Regular,235,Restaurant_235,Italian,4.5,1402.3
3887,2023-03-20,2023,3,March,Monday,1,2355,User_2355,Pune,Regular,41,Restaurant_41,Mexican,3.7,1243.63
3888,2023-04-22,2023,4,April,Saturday,2,2355,User_2355,Pune,Regular,239,Restaurant_239,Indian,4.9,1351.09
3889,2023-11-23,2023,11,November,Thursday,4,566,User_566,Chennai,Regular,152,Restaurant_152,Indian,4.8,610.52
3890,2023-11-30,2023,11,November,Thursday,4,2618,User_2618,Chennai,Gold,149,Restaurant_149,Mexican,3.6,891.0
3891,2023-02-09,2023,2,February,Thursday,1,308,User_308,Bangalore,Regular,31,Restaurant_31,Mexican,4.7,717.3
3892,2023-02-22,2023,2,February,Wednesday,1,1963,User_1963,Pune,Gold,426,Restaurant_426,Chinese,3.5,554.42
3893,2023-08-31,2023,8,August,Thursday,3,709,User_709,Hyderabad,Regular,51,Restaurant_51,Italian,3.0,1405.72
3894,2023-08-03,2023,8,August,Thursday,3,2356,User_2356,Hyderabad,Regular,163,Restaurant_163,Italian,4.2,773.21
3895,2023-08-19,2023,8,August,Saturday,3,2141,User_2141,Bangalore,Gold,196,Restaurant_196,Italian,5.0,420.14
3896,2023-11-02,2023,11,November,Thursday,4,2623,User_2623,Pune,Gold,132,Restaurant_132,Indian,3.7,1325.31
3897,2023-07-26,2023,7,July,Wednesday,3,733,User_733,Chennai,Gold,360,Restaurant_360,Indian,4.8,187.39
3898,2023-11-19,2023,11,November,Sunday,4,880,User_880,Pune,Regular,386,Restaurant_386,Italian,4.3,1230.25
3899,2023-04-01,2023,4,April,Saturday,2,1450,User_1450,Pune,Gold,344,Restaurant_344,Indian,4.8,883.97
3900,2023-03-03,2023,3,March,Friday,1,2458,User_2458,Bangalore,Gold,373,Restaurant_373,Indian,3.6,460.51
3901,2023-03-26,2023,3,March,Sunday,1,611,User_611,Pune,Gold,119,Restaurant_119,Chinese,3.7,587.41
3902,2023-08-11,2023,8,August,Friday,3,2326,User_2326,Hyderabad,Gold,256,Restaurant_256,Italian,3.1,921.36
3903,2023-11-15,2023,11,November,Wednesday,4,1331,User_1331,Hyderabad,Gold,244,Restaurant_244,Italian,4.3,367.3
3904,2023-06-19,2023,6,June,Monday,2,297,User_297,Bangalore,Regular,56,Restaurant_56,Italian,3.2,1321.58
3905,2023-09-03,2023,9,September,Sunday,3,184,User_184,Chennai,Regular,243,Restaurant_243,Chinese,4.8,721.27
3906,2023-03-22,2023,3,March,Wednesday,1,602,User_602,Pune,Regular,310,Restaurant_310,Indian,4.1,234.02
3907,2023-06-26,2023,6,June,Monday,2,2338,User_2338,Pune,Regular,1,Restaurant_1,Chinese,4.8,245.3
3908,2023-10-06,2023,10,October,Friday,4,2119,User_2119,Bangalore,Regular,482,Restaurant_482,Chinese,4.5,620.96
3909,2023-01-12,2023,1,January,Thursday,1,839,User_839,Chennai,Gold,322,Restaurant_322,Italian,4.3,1482.28
3910,2023-12-26,2023,12,December,Tuesday,4,1230,User_1230,Chennai,Gold,281,Restaurant_281,Italian,3.8,648.1
3911,2023-06-27,2023,6,June,Tuesday,2,1426,User_1426,Bangalore,Regular,100,Restaurant_100,Indian,3.3,1460.17
3912,2023-08-05,2023,8,August,Saturday,3,2938,User_2938,Bangalore,Regular,485,Restaurant_485,Mexican,4.9,660.4
3913,2023-01-28,2023,1,January,Saturday,1,1567,User_1567,Hyderabad,Regular,295,Restaurant_295,Chinese,3.1,356.0
3914,2023-07-01,2023,7,July,Saturday,3,1959,User_1959,Chennai,Gold,411,Restaurant_411,Indian,4.3,1238.06
3915,2023-10-26,2023,10,October,Thursday,4,496,User_496,Chennai,Regular,185,Restaurant_185,Mexican,4.5,1016.8
3916,2023-12-04,2023,12,December,Monday,4,2619,User_2619,Bangalore,Regular,431,Restaurant_431,Mexican,4.6,1286.51
3917,2023-02-15,2023,2,February,Wednesday,1,817,User_817,Hyderabad,Regular,417,Restaurant_417,Mexican,3.0,969.66
3918,2023-09-07,2023,9,September,Thursday,3,65,User_65,Pune,Regular,200,Restaurant_200,Chinese,3.9,604.38
3919,2023-05-09,2023,5,May,Tuesday,2,483,User_483,Pune,Gold,377,Restaurant_377,Mexican,4.0,304.41
3920,2023-09-17,2023,9,September,Sunday,3,1755,User_1755,Hyderabad,Regular,257,Restaurant_257,Italian,3.4,944.23
3921,2023-01-15,2023,1,January,Sunday,1,2858,User_2858,Hyderabad,Regular,240,Restaurant_240,Indian,3.8,872.57
3922,2023-11-12,2023,11,November,Sunday,4,1697,User_1697,Bangalore,Regular,92,Restaurant_92,Mexican,4.9,832.48
3923,2023-09-03,2023,9,September,Sunday,3,1424,User_1424,Pune,Gold,287,Restaurant_287,Chinese,4.7,755.96
3924,2023-02-20,2023,2,February,Monday,1,956,User_956,Chennai,Gold,484,Restaurant_484,Mexican,4.2,1409.92
3925,2023-05-04,2023,5,May,Thursday,2,478,User_478,Pune,Regular,7,Restaurant_7,Italian,3.2,1248.18
3926,2023-01-20,2023,1,January,Friday,1,768,User_768,Chennai,Gold,155,Restaurant_155,Mexican,3.1,843.91
3927,2023-02-01,2023,2,February,Wednesday,1,1238,User_1238,Chennai,Regular,209,Restaurant_209,Indian,3.6,912.95
3928,2023-07-12,2023,7,July,Wednesday,3,495,User_495,Pune,Gold,155,Restaurant_155,Mexican,3.1,1325.85
3929,2023-11-10,2023,11,November,Friday,4,1463,User_1463,Chennai,Gold,173,Restaurant_173,Chinese,3.7,1055.34
3930,2023-01-28,2023,1,January,Saturday,1,2596,User_2596,Pune,Regular,66,Restaurant_66,Italian,4.7,224.31
3931,2023-04-06,2023,4,April,Thursday,2,2329,User_2329,Pune,Regular,19,Restaurant_19,Indian,3.6,1472.51
3932,2023-03-20,2023,3,March,Monday,1,1315,User_1315,Hyderabad,Gold,317,Restaurant_317,Mexican,3.5,1494.85
3933,2023-02-22,2023,2,February,Wednesday,1,1199,User_1199,Pune,Gold,492,Restaurant_492,Italian,4.0,628.93
3934,2023-02-28,2023,2,February,Tuesday,1,886,User_886,Bangalore,Regular,169,Restaurant_169,Italian,4.2,955.27
3935,2023-08-30,2023,8,August,Wednesday,3,199,User_199,Pune,Gold,281,Restaurant_281,Italian,3.8,1003.96
3936,2023-10-23,2023,10,October,Monday,4,54,User_54,Chennai,Regular,232,Restaurant_232,Mexican,4.0,222.24
3937,2023-03-14,2023,3,March,Tuesday,1,1055,User_1055,Bangalore,Regular,13,Restaurant_13,Indian,4.6,275.05
3938,2023-12-07,2023,12,December,Thursday,4,1152,User_1152,Hyderabad,Regular,386,Restaurant_386,Italian,4.3,199.37
3939,2023-04-22,2023,4,April,Saturday,2,2517,User_2517,Pune,Gold,240,Restaurant_240,Indian,3.8,1305.85
3940,2023-12-12,2023,12,December,Tuesday,4,1464,User_1464,Bangalore,Regular,136,Restaurant_136,Indian,3.6,1170.01
3941,2023-03-15,2023,3,March,Wednesday,1,1308,User_1308,Bangalore,Regular,55,Restaurant_55,Indian,3.5,1329.35
3942,2023-12-14,2023,12,December,Thursday,4,2280,User_2280,Bangalore,Regular,148,Restaurant_148,Italian,3.2,322.33
3943,2023-12-04,2023,12,December,Monday,4,1628,User_1628,Hyderabad,Gold,355,Restaurant_355,Indian,4.2,1477.23
3944,2023-10-22,2023,10,October,Sunday,4,1611,User_1611,Pune,Regular,404,Restaurant_404,Indian,3.8,1184.44
3945,2023-02-27,2023,2,February,Monday,1,1608,User_1608,Bangalore,Gold,234,Restaurant_234,Chinese,3.7,384.37
3946,2023-03-03,2023,3,March,Friday,1,371,User_371,Bangalore,Regular,165,Restaurant_165,Mexican,4.3,444.59
3947,2023-12-16,2023,12,December,Saturday,4,1098,User_1098,Bangalore,Regular,446,Restaurant_446,Indian,4.9,289.21
3948,2023-11-28,2023,11,November,Tuesday,4,2917,User_2917,Bangalore,Gold,286,Restaurant_286,Italian,5.0,1411.01
3949,2023-10-04,2023,10,October,Wednesday,4,2651,User_2651,Pune,Gold,192,Restaurant_192,Italian,4.3,131.16
3950,2023-02-15,2023,2,February,Wednesday,1,38,User_38,Chennai,Gold,185,Restaurant_185,Mexican,4.5,1032.63
